imagen,caja_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf_deteccion,n_instancias_candidatas,instancia_correcta_revisor1,instancia_correcta_revisor2,consenso
retractors_Mandibular_anonymous_003-007-600-01_1729052481058_Mandibular_View.jpg,1,207.28941,30.970375,570.0276,358.54608,0.9126839637756348,16,14,14,14
retractors_Mandibular_anonymous_003-007-600-01_1729052481058_Mandibular_View.jpg,2,1939.0353,129.63416,2264.3162,449.57306,0.9108529090881348,16,6,6,6
retractors_Mandibular_anonymous_003-007-600-01_1729052481058_Mandibular_View.jpg,3,241.8513,332.8851,623.5117,563.43286,0.8400178551673889,16,11,11,11
retractors_Mandibular_anonymous_003-007-610-01_1729062730067_Mandibular_View.jpg,0,165.52557,384.38223,597.448,770.4679,0.9267424941062927,14,2,2,2
retractors_Mandibular_anonymous_003-007-610-01_1729062730067_Mandibular_View.jpg,1,2034.1388,130.28735,2384.4531,465.02423,0.922592043876648,14,13,13,13
retractors_Mandibular_anonymous_003-007-610-01_1729062730067_Mandibular_View.jpg,2,1964.7428,414.42316,2378.6797,809.50385,0.9221147894859314,14,4,4,4
retractors_Mandibular_anonymous_003-007-610-01_1729062730067_Mandibular_View.jpg,3,146.75084,77.57043,528.28015,412.9301,0.5497508645057678,14,5,5,5
retractors_Mandibular_anonymous_003-007-610-01_1729062730067_Mandibular_View.jpg,4,1912.8857,732.1642,2253.623,1004.6839,0.3739136755466461,14,1,1,1
retractors_Mandibular_anonymous_003-007-629-01_1729140899689_Mandibular_View.jpg,0,1649.8082,186.27917,2001.6276,498.12308,0.887052595615387,13,7,7,7
retractors_Mandibular_anonymous_003-007-629-01_1729140899689_Mandibular_View.jpg,1,1613.4014,419.70102,1948.283,734.0542,0.5007851123809814,13,1,1,1
retractors_Mandibular_anonymous_003-007-629-01_1729140899689_Mandibular_View.jpg,2,44.51599,186.08167,451.28244,548.69464,0.3790786862373352,13,10,10,10
retractors_Mandibular_anonymous_003-007-672-01_1729239360521_Mandibular_View.jpg,0,31.790993,39.28116,333.40396,350.93704,0.9236057996749878,14,10,10,10
retractors_Mandibular_anonymous_003-007-672-01_1729239360521_Mandibular_View.jpg,1,54.8331,335.8144,458.63284,726.2398,0.9177528619766235,14,1,1,1
retractors_Mandibular_anonymous_003-007-672-01_1729239360521_Mandibular_View.jpg,2,1729.9788,737.8938,2005.1703,1013.11487,0.9049025774002075,14,9,9,9
retractors_Mandibular_anonymous_003-007-672-01_1729239360521_Mandibular_View.jpg,3,1788.9458,105.18836,2044.305,403.7353,0.9008083939552307,14,13,13,13
retractors_Mandibular_anonymous_003-007-672-01_1729239360521_Mandibular_View.jpg,4,1677.805,390.10617,2037.2289,761.17267,0.8833649158477783,14,3,3,3
retractors_Mandibular_anonymous_003-007-676-01_1729246273597_Mandibular_View.jpg,0,86.768524,273.14044,315.50034,480.05444,0.784726619720459,24,1,1,1
retractors_Mandibular_anonymous_003-007-676-01_1729246273597_Mandibular_View.jpg,1,970.88245,333.15015,1187.3196,534.43744,0.324311763048172,24,3,3,3
retractors_Mandibular_anonymous_003-007-676-01_1729246273597_Mandibular_View.jpg,2,36.849365,112.88112,247.33884,304.70346,0.31327757239341736,24,5,5,5
retractors_Mandibular_anonymous_003-007-756-01_1729668519608_Mandibular_View.jpg,0,2188.8794,482.56696,2654.3472,924.37854,0.9271838665008545,14,1,1,1
retractors_Mandibular_anonymous_003-007-756-01_1729668519608_Mandibular_View.jpg,1,309.80286,642.02075,754.40924,1066.3926,0.9220340847969055,14,0,0,0
retractors_Mandibular_anonymous_003-007-756-01_1729668519608_Mandibular_View.jpg,2,2255.3967,97.233475,2704.0889,511.13562,0.9190430641174316,14,8,8,8
retractors_Mandibular_anonymous_003-007-756-01_1729668519608_Mandibular_View.jpg,3,215.0972,309.92825,631.1177,690.7765,0.8748988509178162,14,10,10,10
retractors_Mandibular_anonymous_003-007-787-01_1729839045536_Mandibular_View.jpg,0,268.2367,418.90915,616.484,760.5327,0.9304326772689819,14,0,0,0
retractors_Mandibular_anonymous_003-007-787-01_1729839045536_Mandibular_View.jpg,1,1678.6464,365.38397,2056.541,721.17645,0.9292297959327698,14,2,2,2
retractors_Mandibular_anonymous_003-007-787-01_1729839045536_Mandibular_View.jpg,2,211.58035,147.04456,530.10614,464.67618,0.923450231552124,14,4,4,4
retractors_Mandibular_anonymous_003-007-787-01_1729839045536_Mandibular_View.jpg,3,1749.6948,91.88045,2075.4958,403.0122,0.9077785015106201,14,7,7,7
retractors_Mandibular_anonymous_003-007-787-01_1729839045536_Mandibular_View.jpg,4,338.6348,709.1339,614.4434,948.55426,0.8841889500617981,14,3,3,3
retractors_Mandibular_anonymous_003-007-787-01_1729839045536_Mandibular_View.jpg,5,1659.8473,656.20764,1964.7657,921.9598,0.8594264388084412,14,8,8,8
retractors_Mandibular_anonymous_003-007-787-01_1729839045536_Mandibular_View.jpg,6,1588.419,851.5042,1881.2064,1150.8829,0.7671860456466675,14,1,1,1
retractors_Mandibular_anonymous_003-007-807-01_1729920527022_Mandibular_View.jpg,0,1630.5951,330.21677,1950.1965,676.86505,0.9217798709869385,14,2,2,2
retractors_Mandibular_anonymous_003-007-807-01_1729920527022_Mandibular_View.jpg,1,253.97873,453.18848,496.47327,770.8519,0.9111509919166565,14,3,3,3
retractors_Mandibular_anonymous_003-007-807-01_1729920527022_Mandibular_View.jpg,2,1705.4471,54.71741,1982.7957,345.58658,0.9060997366905212,14,7,7,7
retractors_Mandibular_anonymous_003-007-807-01_1729920527022_Mandibular_View.jpg,3,214.01697,188.9599,439.79547,462.32553,0.7363170981407166,14,8,8,8
retractors_Mandibular_anonymous_003-007-845-01_1730180726544_Mandibular_View.jpg,0,2134.0833,836.3779,2660.233,1377.5215,0.901685357093811,14,3,3,3
retractors_Mandibular_anonymous_003-007-845-01_1730180726544_Mandibular_View.jpg,1,287.2339,692.12994,796.7231,1180.543,0.8087998032569885,14,2,2,2
retractors_Mandibular_anonymous_003-007-845-01_1730180726544_Mandibular_View.jpg,2,2245.6467,460.3712,2802.2551,947.0378,0.7169725894927979,14,6,6,6
retractors_Mandibular_anonymous_003-007-867-01_1730261098640_Mandibular_View.jpg,0,69.184105,524.59937,451.621,907.1409,0.8879542946815491,14,7,7,7
retractors_Mandibular_anonymous_003-007-867-01_1730261098640_Mandibular_View.jpg,1,1787.4205,404.86935,2168.527,788.0035,0.39786210656166077,14,4,4,4
retractors_Mandibular_anonymous_003-007-896-01_1730347046750_Mandibular_View.jpg,0,1945.4995,104.09095,2368.1277,477.0902,0.8729954361915588,15,14,14,14
retractors_Mandibular_anonymous_003-007-896-01_1730347046750_Mandibular_View.jpg,1,1808.0609,746.4223,2219.5972,1147.5563,0.7922154068946838,15,4,4,4
retractors_Mandibular_anonymous_003-007-896-01_1730347046750_Mandibular_View.jpg,2,1873.9076,438.19058,2326.043,828.78015,0.691447913646698,15,5,5,5
retractors_Mandibular_anonymous_003-007-922-01_1730698705895_Mandibular_View.jpg,0,1846.8302,558.4602,2290.7273,981.17206,0.9169059991836548,14,6,6,6
retractors_Mandibular_anonymous_003-007-922-01_1730698705895_Mandibular_View.jpg,1,1946.1941,242.58148,2354.6597,592.42316,0.8742616772651672,14,12,12,12
retractors_Mandibular_anonymous_003-007-922-01_1730698705895_Mandibular_View.jpg,2,55.207813,162.03815,446.23523,516.9156,0.6026429533958435,14,3,3,3
retractors_Mandibular_anonymous_003-007-922-01_1730698705895_Mandibular_View.jpg,3,1775.7432,866.7478,2120.891,1158.7784,0.4054698646068573,14,4,4,4
retractors_Mandibular_anonymous_003-007-954-01_1730796195637_Mandibular_View.jpg,0,1532.1117,465.34824,1918.3329,854.4307,0.9317222237586975,13,1,1,1
retractors_Mandibular_anonymous_003-007-954-01_1730796195637_Mandibular_View.jpg,1,81.50338,441.52997,435.10507,784.62994,0.9255563616752625,13,0,0,0
retractors_Mandibular_anonymous_003-007-954-01_1730796195637_Mandibular_View.jpg,2,165.72867,742.2225,450.76138,1057.9999,0.912986159324646,13,10,10,10
retractors_Mandibular_anonymous_003-007-954-01_1730796195637_Mandibular_View.jpg,3,1464.9962,771.30396,1778.4176,1091.45,0.891687273979187,13,7,7,7
retractors_Mandibular_anonymous_003-007-954-01_1730796195637_Mandibular_View.jpg,4,1596.2639,143.31221,1991.4858,511.86328,0.7628797888755798,13,6,6,6
retractors_Mandibular_anonymous_003-007-954-01_1730796195637_Mandibular_View.jpg,5,9.364651,136.48538,378.96436,491.32556,0.5341666340827942,13,3,3,3
retractors_Mandibular_anonymous_003-007-963-01_1730871948653_Mandibular_View.jpg,0,191.90353,143.77354,559.2335,593.85724,0.9228482246398926,15,12,12,12
retractors_Mandibular_anonymous_003-007-963-01_1730871948653_Mandibular_View.jpg,1,251.60248,534.1475,775.7817,1058.029,0.9208919405937195,15,5,5,5
retractors_Mandibular_anonymous_003-007-965-01_1730877244468_Mandibular_View.jpg,0,19.879776,178.67043,324.83472,518.76825,0.9106684923171997,15,12,12,12
retractors_Mandibular_anonymous_003-007-965-01_1730877244468_Mandibular_View.jpg,1,151.08888,847.7034,445.94434,1118.4569,0.905392587184906,15,0,0,0
retractors_Mandibular_anonymous_003-007-965-01_1730877244468_Mandibular_View.jpg,2,43.208378,505.3434,392.16086,902.3543,0.8942255973815918,15,6,6,6
retractors_Mandibular_anonymous_003-007-965-01_1730877244468_Mandibular_View.jpg,3,1676.2927,847.6631,2012.5117,1128.816,0.41807904839515686,15,1,1,1
retractors_Mandibular_anonymous_003-008-1162-01_1732627243635_Mandibular_View.jpg,0,47.74635,286.82697,276.5927,502.54642,0.925233781337738,12,2,2,2
retractors_Mandibular_anonymous_003-008-1162-01_1732627243635_Mandibular_View.jpg,1,1064.0621,342.32056,1255.5399,545.145,0.9103289246559143,12,5,5,5
retractors_Mandibular_anonymous_003-008-1250-01_1732969020581_Mandibular_View.jpg,0,1083.5365,291.8339,1327.108,530.6513,0.8690527081489563,12,0,0,0
retractors_Mandibular_anonymous_003-008-1250-01_1732969020581_Mandibular_View.jpg,1,1036.3695,478.5543,1247.3425,689.4106,0.3023679554462433,12,2,2,2
retractors_Mandibular_anonymous_003-008-1250-01_1732969020581_Mandibular_View.jpg,2,158.76596,439.02985,378.31595,646.62366,0.3003998100757599,12,10,10,10
retractors_Mandibular_anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,0,73.699745,254.73929,307.19623,477.1355,0.9323157668113708,15,8,8,8
retractors_Mandibular_anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,1,938.8837,270.53876,1150.2223,498.69992,0.9254108667373657,15,1,1,1
retractors_Mandibular_anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,2,37.694736,83.9285,251.37663,278.8405,0.9201322197914124,15,7,7,7
retractors_Mandibular_anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,3,998.6736,97.24324,1181.7241,291.36313,0.9134208559989929,15,3,3,3
retractors_Mandibular_anonymous_003-008-1411-01_1733912476033_Mandibular_View.jpg,4,155.3611,427.4008,338.15762,598.5608,0.9107472896575928,15,0,0,0
retractors_Mandibular_anonymous_003-008-1435-01_1734001618377_Mandibular_View.jpg,0,900.90405,78.187584,1090.2277,261.14053,0.922249972820282,12,2,2,2
retractors_Mandibular_anonymous_003-008-1435-01_1734001618377_Mandibular_View.jpg,1,84.709595,112.10237,273.54227,292.63293,0.9188328981399536,12,11,11,11
retractors_Mandibular_anonymous_003-008-1435-01_1734001618377_Mandibular_View.jpg,2,854.2009,226.5558,1024.5947,402.3871,0.9125025868415833,12,5,5,5
retractors_Mandibular_anonymous_003-008-596-01_1729002084186_Mandibular_View.jpg,0,1088.8304,199.63077,1292.1373,372.9379,0.9092646241188049,23,15,15,15
retractors_Mandibular_anonymous_003-008-596-01_1729002084186_Mandibular_View.jpg,1,1015.33905,337.99484,1253.9822,560.0451,0.8948636054992676,23,5,5,5
retractors_Mandibular_anonymous_003-008-596-01_1729002084186_Mandibular_View.jpg,2,985.1372,503.3614,1175.0087,691.0791,0.808887243270874,23,0,0,0
retractors_Mandibular_anonymous_003-008-596-01_1729002084186_Mandibular_View.jpg,3,42.861347,311.0722,296.18692,525.9746,0.6903767585754395,23,1,1,1
retractors_Mandibular_anonymous_003-008-596-01_1729002084186_Mandibular_View.jpg,4,16.241873,155.54297,248.48341,336.76996,0.33024314045906067,23,6,6,6
retractors_Mandibular_anonymous_003-008-624-01_1729089681358_Mandibular_View.jpg,0,126.11656,126.69827,357.18665,342.95554,0.9313761591911316,18,6,6,6
retractors_Mandibular_anonymous_003-008-624-01_1729089681358_Mandibular_View.jpg,1,1236.5779,95.51691,1450.4484,305.94403,0.931195855140686,18,7,7,7
retractors_Mandibular_anonymous_003-008-624-01_1729089681358_Mandibular_View.jpg,2,1182.9054,289.02133,1423.2792,517.6988,0.9305921792984009,18,12,12,12
retractors_Mandibular_anonymous_003-008-624-01_1729089681358_Mandibular_View.jpg,3,158.06332,321.318,411.50543,561.96564,0.9213222861289978,18,1,1,1
retractors_Mandibular_anonymous_003-008-624-01_1729089681358_Mandibular_View.jpg,4,1157.4906,483.43988,1353.1654,645.82623,0.9039899110794067,18,2,2,2
retractors_Mandibular_anonymous_003-008-624-01_1729089681358_Mandibular_View.jpg,5,234.53244,518.6379,435.93314,701.8253,0.8841858506202698,18,0,0,0
retractors_Mandibular_anonymous_003-008-626-01_1729138704180_Mandibular_View.jpg,0,110.762184,415.64142,496.39685,798.51276,0.9062125086784363,14,5,5,5
retractors_Mandibular_anonymous_003-008-626-01_1729138704180_Mandibular_View.jpg,1,1972.5443,460.4533,2403.623,884.50366,0.8809469938278198,14,3,3,3
retractors_Mandibular_anonymous_003-008-626-01_1729138704180_Mandibular_View.jpg,2,2092.108,151.93185,2448.7988,526.74817,0.8775614500045776,14,7,7,7
retractors_Mandibular_anonymous_003-008-626-01_1729138704180_Mandibular_View.jpg,3,78.75429,137.99345,387.79135,471.73535,0.6348419785499573,14,13,13,13
retractors_Mandibular_anonymous_003-008-626-01_1729138704180_Mandibular_View.jpg,4,1887.9225,761.22156,2234.4697,1077.8008,0.31516921520233154,14,1,1,1
retractors_Mandibular_anonymous_003-008-678-01_1729248899061_Mandibular_View.jpg,0,26.313889,139.71356,189.18436,293.82788,0.9194462895393372,25,4,4,4
retractors_Mandibular_anonymous_003-008-678-01_1729248899061_Mandibular_View.jpg,1,41.668037,277.30292,218.19391,442.13882,0.8439368009567261,25,2,2,2
retractors_Mandibular_anonymous_003-008-678-01_1729248899061_Mandibular_View.jpg,2,883.5536,211.20262,1055.8534,370.90085,0.8057535290718079,25,5,5,5
retractors_Mandibular_anonymous_003-008-678-01_1729248899061_Mandibular_View.jpg,3,848.4786,330.1768,1021.1568,500.72635,0.643906831741333,25,3,3,3
retractors_Mandibular_anonymous_003-008-678-01_1729248899061_Mandibular_View.jpg,4,98.04513,404.2104,269.38626,543.6724,0.26061055064201355,25,0,0,0
retractors_Mandibular_anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,0,1051.3125,267.1315,1285.1547,482.32602,0.9251940846443176,19,3,3,3
retractors_Mandibular_anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,1,77.335396,323.05536,317.2746,540.65875,0.9227538108825684,19,0,0,0
retractors_Mandibular_anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,2,1062.9739,86.58343,1277.9795,277.01877,0.705054759979248,19,7,7,7
retractors_Mandibular_anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,3,24.992287,153.41112,229.6242,355.14246,0.6298873424530029,19,13,13,13
retractors_Mandibular_anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,4,1033.4261,459.60352,1235.6854,636.7665,0.28031960129737854,19,1,1,1
retractors_Mandibular_anonymous_003-008-680-01_1729252793946_Mandibular_View.jpg,5,164.12866,501.37173,360.9328,673.67505,0.2629390358924866,19,2,2,2
retractors_Mandibular_anonymous_003-008-684-01_1729257374840_Mandibular_View.jpg,0,136.19547,190.1149,353.95114,367.97638,0.9110852479934692,23,7,7,7
retractors_Mandibular_anonymous_003-008-684-01_1729257374840_Mandibular_View.jpg,1,139.30014,346.36005,376.56696,547.5729,0.5113000273704529,23,4,4,4
retractors_Mandibular_anonymous_003-008-684-01_1729257374840_Mandibular_View.jpg,2,990.35767,375.0418,1210.4537,570.09735,0.317771852016449,23,21,21,21
retractors_Mandibular_anonymous_003-008-740-01_1729594985183_Mandibular_View.jpg,0,18.531528,99.58177,178.13083,244.43974,0.9108375310897827,19,13,13,13
retractors_Mandibular_anonymous_003-008-740-01_1729594985183_Mandibular_View.jpg,1,783.8946,133.24214,940.0,294.57532,0.8652952313423157,19,11,11,11
retractors_Mandibular_anonymous_003-008-740-01_1729594985183_Mandibular_View.jpg,2,749.81683,253.61908,922.10815,425.97913,0.8547818660736084,19,1,1,1
retractors_Mandibular_anonymous_003-008-740-01_1729594985183_Mandibular_View.jpg,3,35.381134,230.87296,209.55046,381.1715,0.7987186908721924,19,0,0,0
retractors_Mandibular_anonymous_003-008-746-01_1729603652462_Mandibular_View.jpg,0,843.2724,85.44568,1014.16095,237.22708,0.44775527715682983,24,5,5,5
retractors_Mandibular_anonymous_003-008-746-01_1729603652462_Mandibular_View.jpg,1,45.3154,273.0385,254.783,461.66962,0.39835041761398315,24,2,2,2
retractors_Mandibular_anonymous_003-008-790-01_1729849195168_Mandibular_View.jpg,0,52.686142,393.2634,339.51224,630.88104,0.9267179369926453,23,4,4,4
retractors_Mandibular_anonymous_003-008-790-01_1729849195168_Mandibular_View.jpg,1,1142.5125,414.23062,1407.8684,658.85114,0.9194048047065735,23,5,5,5
retractors_Mandibular_anonymous_003-008-790-01_1729849195168_Mandibular_View.jpg,2,26.728895,181.95276,293.2004,417.57037,0.9192302823066711,23,2,2,2
retractors_Mandibular_anonymous_003-008-790-01_1729849195168_Mandibular_View.jpg,3,1207.0106,214.69888,1444.9104,432.43057,0.8761683106422424,23,7,7,7
retractors_Mandibular_anonymous_003-008-892-01_1730293561502_Mandibular_View.jpg,0,77.01581,354.78632,336.29855,571.265,0.9217259883880615,14,1,1,1
retractors_Mandibular_anonymous_003-008-892-01_1730293561502_Mandibular_View.jpg,1,1091.5889,381.66592,1331.6179,585.19714,0.8929674625396729,14,3,3,3
retractors_Mandibular_anonymous_003-008-912-01_1730374226278_Mandibular_View.jpg,0,66.79076,238.56741,306.36377,452.73483,0.9346922636032104,16,5,5,5
retractors_Mandibular_anonymous_003-008-912-01_1730374226278_Mandibular_View.jpg,1,1225.8671,279.93274,1446.806,510.39386,0.9311773777008057,16,1,1,1
retractors_Mandibular_anonymous_003-008-912-01_1730374226278_Mandibular_View.jpg,2,64.99581,87.89579,255.88101,261.9126,0.897321879863739,16,11,11,11
retractors_Mandibular_anonymous_003-008-912-01_1730374226278_Mandibular_View.jpg,3,1289.4949,134.33272,1480.937,321.4295,0.7864789962768555,16,10,10,10
retractors_Mandibular_anonymous_003-008-912-01_1730374226278_Mandibular_View.jpg,4,1187.694,445.6266,1345.735,612.3136,0.3274777829647064,16,0,0,0
retractors_Mandibular_anonymous_003-008-936-01_1730726791401_Mandibular_View.jpg,0,103.96921,176.17993,336.3593,370.06552,0.863471269607544,15,3,3,3
retractors_Mandibular_anonymous_003-008-936-01_1730726791401_Mandibular_View.jpg,1,1132.4669,22.280266,1328.4291,188.80518,0.6427189707756042,15,6,6,6
retractors_Mandibular_anonymous_003-008-936-01_1730726791401_Mandibular_View.jpg,2,1096.8667,172.89445,1309.108,355.32944,0.44501766562461853,15,4,4,4
retractors_Mandibular_anonymous_003_007_317_01_1727937040565_Mandibular_View.jpg,0,0.41788954,362.0912,331.42297,682.1503,0.9249075651168823,16,5,5,5
retractors_Mandibular_anonymous_003_007_317_01_1727937040565_Mandibular_View.jpg,1,1704.5488,521.6717,2080.9126,832.35754,0.8947370648384094,16,4,4,4
retractors_Mandibular_anonymous_003_007_317_01_1727937040565_Mandibular_View.jpg,2,1711.8939,747.8052,2014.3025,984.471,0.890332818031311,16,0,0,0
retractors_Mandibular_anonymous_003_007_317_01_1727937040565_Mandibular_View.jpg,3,50.591827,587.5236,486.53384,953.4734,0.7359563112258911,16,1,1,1
retractors_Mandibular_anonymous_003_007_317_01_1727937040565_Mandibular_View.jpg,4,1779.239,344.30484,2052.9602,575.8815,0.5913315415382385,16,6,6,6
retractors_Mandibular_anonymous_003_007_335_01_1728014331472_Mandibular_View.jpg,0,146.9226,225.40665,468.2982,492.44662,0.916016697883606,12,6,6,6
retractors_Mandibular_anonymous_003_007_335_01_1728014331472_Mandibular_View.jpg,1,1415.7861,146.5394,1760.3059,417.7791,0.5153865218162537,12,9,9,9
retractors_Mandibular_anonymous_003_007_505_01_1728712510089_Mandibular_View.jpg,0,79.0069,557.4681,442.67853,906.4513,0.9262773990631104,14,0,0,0
retractors_Mandibular_anonymous_003_007_505_01_1728712510089_Mandibular_View.jpg,1,1587.7644,570.9546,1919.7867,907.7879,0.9261425137519836,14,6,6,6
retractors_Mandibular_anonymous_003_007_505_01_1728712510089_Mandibular_View.jpg,2,38.907806,289.8478,372.30997,592.60895,0.8902794122695923,14,8,8,8
retractors_Mandibular_anonymous_003_008_495_01_1728653519595_Mandibular_View.jpg,0,54.226406,199.67313,303.00186,393.67935,0.9234650731086731,21,9,9,9
retractors_Mandibular_anonymous_003_008_495_01_1728653519595_Mandibular_View.jpg,1,80.83642,368.61676,363.9773,600.2031,0.9198674559593201,21,1,1,1
retractors_Mandibular_anonymous_003_008_495_01_1728653519595_Mandibular_View.jpg,2,1229.8347,570.6011,1418.5453,729.9129,0.9017110466957092,21,3,3,3
retractors_Mandibular_anonymous_003_008_495_01_1728653519595_Mandibular_View.jpg,3,1238.1327,375.56693,1512.473,616.5505,0.8971890211105347,21,2,2,2
retractors_Mandibular_anonymous_003_008_495_01_1728653519595_Mandibular_View.jpg,4,1322.593,210.41345,1565.8402,417.04214,0.6898617148399353,21,13,13,13
retractors_Mandibular_anonymous_003_008_517_01_1728729948616_Mandibular_View.jpg,0,109.054695,237.92223,385.5117,500.53268,0.9186514616012573,14,7,7,7
retractors_Mandibular_anonymous_003_008_517_01_1728729948616_Mandibular_View.jpg,1,1349.4254,241.75685,1610.6539,473.72247,0.917084813117981,14,9,9,9
retractors_Mandibular_anonymous_003_008_517_01_1728729948616_Mandibular_View.jpg,2,1259.7216,450.1991,1560.5859,720.72107,0.9030861258506775,14,1,1,1
retractors_Mandibular_anonymous_003_008_517_01_1728729948616_Mandibular_View.jpg,3,1238.3962,666.0661,1483.292,854.78656,0.8413693308830261,14,0,0,0
retractors_Mandibular_anonymous_003_008_517_01_1728729948616_Mandibular_View.jpg,4,88.82014,455.77374,421.8351,711.3366,0.8175252676010132,14,8,8,8
retractors_Mandibular_anonymous_003_008_517_01_1728729948616_Mandibular_View.jpg,5,176.06401,813.92114,398.91776,1028.0559,0.6445157527923584,14,12,12,12
retractors_Mandibular_anonymous_003_008_517_01_1728729948616_Mandibular_View.jpg,6,147.66966,660.6779,406.86542,858.6449,0.48246052861213684,14,2,2,2
retractors_Mandibular_anonymous_003_008_539_01_1728816064645_Mandibular_View.jpg,0,46.592064,151.96428,292.74542,385.96408,0.9300938844680786,20,9,9,9
retractors_Mandibular_anonymous_003_008_539_01_1728816064645_Mandibular_View.jpg,1,1025.0636,152.24739,1275.0247,393.29657,0.9287298917770386,20,14,14,14
retractors_Mandibular_anonymous_003_008_539_01_1728816064645_Mandibular_View.jpg,2,1002.7194,349.83136,1224.9397,556.1503,0.9226241707801819,20,19,19,19
retractors_Mandibular_anonymous_003_008_539_01_1728816064645_Mandibular_View.jpg,3,127.6477,348.68146,345.22604,559.5758,0.9148545861244202,20,16,16,16
retractors_Mandibular_anonymous_003_103_299_01_1727868080003_Mandibular_View.jpg,0,76.757195,246.75478,332.01517,468.67175,0.9295408725738525,14,10,10,10
retractors_Mandibular_anonymous_003_103_299_01_1727868080003_Mandibular_View.jpg,1,1295.0172,216.48972,1555.9603,453.71194,0.9257639050483704,14,13,13,13
retractors_Mandibular_anonymous_003_103_299_01_1727868080003_Mandibular_View.jpg,2,1143.1256,598.28485,1384.3425,785.61035,0.903261125087738,14,1,1,1
retractors_Mandibular_anonymous_003_103_299_01_1727868080003_Mandibular_View.jpg,3,1201.0391,406.70584,1487.5138,662.06836,0.8656310439109802,14,4,4,4
retractors_Mandibular_anonymous_003_103_299_01_1727868080003_Mandibular_View.jpg,4,102.174706,438.57455,379.71375,678.74225,0.6615825891494751,14,0,0,0
retractors_Mandibular_anonymous_003_103_299_01_1727868080003_Mandibular_View.jpg,5,152.74055,630.3605,384.78983,808.77454,0.30233195424079895,14,2,2,2
retractors_Mandibular_anonymous_003_103_351_01_1728045002443_Mandibular_View.jpg,0,129.67223,342.18213,365.30237,544.6472,0.9161434769630432,18,7,7,7
retractors_Mandibular_anonymous_003_103_351_01_1728045002443_Mandibular_View.jpg,1,147.05338,512.76984,399.027,725.07837,0.9100894927978516,18,3,3,3
retractors_Mandibular_anonymous_003_103_351_01_1728045002443_Mandibular_View.jpg,2,1226.607,343.34076,1448.4106,557.71484,0.9075217843055725,18,9,9,9
retractors_Mandibular_anonymous_003_103_351_01_1728045002443_Mandibular_View.jpg,3,1164.6035,504.405,1413.3082,728.1596,0.8972628116607666,18,0,0,0
retractors_Mandibular_anonymous_003_103_351_01_1728045002443_Mandibular_View.jpg,4,196.525,672.92584,402.87994,832.89404,0.8411732912063599,18,12,12,12
retractors_Mandibular_anonymous_003_103_357_01_1728053115007_Mandibular_View.jpg,0,1068.1301,488.58914,1297.1975,677.62115,0.8892367482185364,27,4,4,4
retractors_Mandibular_anonymous_003_103_357_01_1728053115007_Mandibular_View.jpg,1,33.78562,367.2037,228.08467,529.62396,0.8269956707954407,27,17,17,17
retractors_Mandibular_anonymous_003_103_357_01_1728053115007_Mandibular_View.jpg,2,1139.8416,368.86053,1346.291,542.185,0.7500879168510437,27,12,12,12
retractors_Mandibular_anonymous_003_103_357_01_1728053115007_Mandibular_View.jpg,3,38.578094,489.8896,274.0015,685.6281,0.4660208225250244,27,3,3,3
retractors_Mandibular_anonymous_003_103_382_01_1728189568619_Mandibular_View.jpg,0,1257.1295,216.36029,1493.4431,458.52124,0.9235383868217468,14,13,13,13
retractors_Mandibular_anonymous_003_103_382_01_1728189568619_Mandibular_View.jpg,1,129.09355,365.83905,406.8938,606.42017,0.8720483183860779,14,1,1,1
retractors_Mandibular_anonymous_003_103_382_01_1728189568619_Mandibular_View.jpg,2,1162.4365,406.51947,1421.3573,666.999,0.8481414914131165,14,9,9,9
retractors_Mandibular_anonymous_003_103_414_01_1728387955658_Mandibular_View.jpg,0,102.74445,325.53098,366.10895,537.55634,0.9262714385986328,25,7,7,7
retractors_Mandibular_anonymous_003_103_414_01_1728387955658_Mandibular_View.jpg,1,1281.2087,495.56366,1538.9258,716.5747,0.920735239982605,25,0,0,0
retractors_Mandibular_anonymous_003_103_414_01_1728387955658_Mandibular_View.jpg,2,1337.5104,296.28995,1578.0653,513.2872,0.9182530641555786,25,8,8,8
retractors_Mandibular_anonymous_003_103_414_01_1728387955658_Mandibular_View.jpg,3,132.00117,520.6786,401.30893,738.9221,0.8246748447418213,25,4,4,4
retractors_Mandibular_anonymous_003_103_416_01_1728447642675_Mandibular_View.jpg,0,1440.9764,287.2036,1734.7819,559.35925,0.9367632269859314,14,0,0,0
retractors_Mandibular_anonymous_003_103_416_01_1728447642675_Mandibular_View.jpg,1,191.05211,328.47186,531.497,641.70746,0.9284604787826538,14,3,3,3
retractors_Mandibular_anonymous_003_103_416_01_1728447642675_Mandibular_View.jpg,2,1510.5612,66.96891,1748.3125,312.3991,0.9188598394393921,14,9,9,9
