view,path,stem,width,height,blur_var,legible
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0205.jpg,UO 0205,1024,768,5.807631173169483,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0211.jpg,UO 0211,1024,768,3.2654945761104393,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0218.jpg,UO 0218,1024,768,3.512483634882502,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0217.jpg,UO 0217,1024,768,4.7370327488347845,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0221.jpg,UO 0221,1024,768,4.382787936274933,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0219.jpg,UO 0219,1024,768,3.8734270410156264,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0213.jpg,UO 0213,1024,768,5.083091605428811,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0212.jpg,UO 0212,1024,768,2.923927281459328,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0216.jpg,UO 0216,1024,768,3.199618077822379,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0220.jpg,UO 0220,1024,768,12.210479598466515,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0214.jpg,UO 0214,1024,768,4.294149963959673,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0209.jpg,UO 0209,1024,768,3.381018158240801,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0210.jpg,UO 0210,1024,768,7.869680994266272,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0208.jpg,UO 0208,1024,768,3.3726590771887763,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0215.jpg,UO 0215,1024,768,3.979367504103314,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0225.jpg,UO 0225,1024,768,3.0630695803297905,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0227.jpg,UO 0227,1024,768,1.86013749210138,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0231.jpg,UO 0231,1024,768,2.5370648672089593,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0230.jpg,UO 0230,1024,768,3.799825031096892,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0229.jpg,UO 0229,1024,768,1.7836557183569919,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0232.jpg,UO 0232,1024,768,3.04819234002692,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0222.jpg,UO 0222,1024,768,3.334790117184942,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0224.jpg,UO 0224,1024,768,3.95718128931993,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0234.jpg,UO 0234,1024,768,8.393132489323355,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0226.jpg,UO 0226,1024,768,3.7022554623723,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0223.jpg,UO 0223,1024,768,3.5067125315917003,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0228.jpg,UO 0228,1024,768,5.046136174116527,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0237.jpg,UO 0237,1024,768,3.2793495064963487,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0236.jpg,UO 0236,1024,768,4.629349171880874,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0235.jpg,UO 0235,1024,768,6.553825242507931,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0233.jpg,UO 0233,1024,768,4.706456151163564,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0243.jpg,UO 0243,1024,768,5.098847548708563,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0242.jpg,UO 0242,1024,768,3.715557093846858,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0238.jpg,UO 0238,1024,768,3.636610352458471,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0251.jpg,UO 0251,1024,768,7.139874711529249,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0241.jpg,UO 0241,1024,768,4.973444471342694,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0240.jpg,UO 0240,1024,768,4.007603463380493,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0244.jpg,UO 0244,1024,768,3.6022224390552657,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0250.jpg,UO 0250,1024,768,5.679808228119829,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0239.jpg,UO 0239,1024,768,6.568638402289555,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0252.jpg,UO 0252,1024,768,4.133611757733484,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0249.jpg,UO 0249,1024,768,4.373001039028168,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0247.jpg,UO 0247,1024,768,3.173852011624452,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0248.jpg,UO 0248,1024,768,5.5552803941520486,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0246.jpg,UO 0246,1024,768,3.1037201456088543,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0245.jpg,UO 0245,1024,768,2.6687641485219107,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0254.jpg,UO 0254,1024,768,11.065155677327615,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0266.jpg,UO 0266,1024,768,4.46521374528755,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0262.jpg,UO 0262,1024,768,6.845983323665375,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0256.jpg,UO 0256,1024,768,6.708632166301764,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0260.jpg,UO 0260,1024,768,4.676729720187723,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0264.jpg,UO 0264,1024,768,4.053451756660555,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0259.jpg,UO 0259,1024,768,5.708696932525426,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0265.jpg,UO 0265,1024,768,2.5138636188332604,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0261.jpg,UO 0261,1024,768,3.4984385171491232,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0257.jpg,UO 0257,1024,768,4.7987378209347495,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0253.jpg,UO 0253,1024,768,12.292851191609065,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0263.jpg,UO 0263,1024,768,5.958940581455761,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0258.jpg,UO 0258,1024,768,3.886745225507184,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0255.jpg,UO 0255,1024,768,3.1610207908460226,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0268.jpg,UO 0268,1024,768,2.8698188122103208,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0273.jpg,UO 0273,1024,768,14.38763926923275,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0278.jpg,UO 0278,1024,768,6.5302808799832635,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0274.jpg,UO 0274,1024,768,5.089461698196828,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0279.jpg,UO 0279,1024,768,5.7534437401773175,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0275.jpg,UO 0275,1024,768,4.756770362353158,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0276.jpg,UO 0276,1024,768,6.024324940207104,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0269.jpg,UO 0269,1024,768,3.0413524149124807,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0267.jpg,UO 0267,1024,768,5.168212712406078,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0270.jpg,UO 0270,1024,768,3.7072764467819863,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0272.jpg,UO 0272,1024,768,3.2523345457739197,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0277.jpg,UO 0277,1024,768,3.1953441484349465,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0280.jpg,UO 0280,1024,768,3.9880560378854475,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0271.jpg,UO 0271,1024,768,2.796184171907953,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0292.jpg,UO 0292,1024,768,3.0856410097702685,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0286.jpg,UO 0286,1024,768,2.5963680997422975,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0288.jpg,UO 0288,1024,768,3.653922918537219,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0293.jpg,UO 0293,1024,768,4.573856236760748,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0285.jpg,UO 0285,1024,768,3.3369292540010065,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0291.jpg,UO 0291,1024,768,5.870814003199075,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0295.jpg,UO 0295,1024,768,2.3930400113006027,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0289.jpg,UO 0289,1024,768,3.30431539406062,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0294.jpg,UO 0294,1024,768,4.413254913122121,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0287.jpg,UO 0287,1024,768,4.926088294163085,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0282.jpg,UO 0282,1024,768,4.476085234004938,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0281.jpg,UO 0281,1024,768,3.2153904036515293,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0283.jpg,UO 0283,1024,768,4.660774134694496,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0290.jpg,UO 0290,1024,768,6.312582872956735,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0284.jpg,UO 0284,1024,768,4.57885343216508,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0298.jpg,UO 0298,1024,768,2.8406801604562353,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0303.jpg,UO 0303,1024,768,3.2317326638472483,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0305.jpg,UO 0305,1024,768,6.491910298639496,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0296.jpg,UO 0296,1024,768,4.534037978955894,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0310.jpg,UO 0310,1024,768,2.748472529345438,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0304.jpg,UO 0304,1024,768,3.5627299308527847,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0299.jpg,UO 0299,1024,768,3.12905214826363,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0297.jpg,UO 0297,1024,768,3.2628130843303444,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0309.jpg,UO 0309,1024,768,5.0664538989205745,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0300.jpg,UO 0300,1024,768,2.798337194654678,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0301.jpg,UO 0301,1024,768,2.742586686114213,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0306.jpg,UO 0306,1024,768,4.741309195524082,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0308.jpg,UO 0308,1024,768,3.373113247124517,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0307.jpg,UO 0307,1024,768,4.256061553099747,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0302.jpg,UO 0302,1024,768,4.318326269735633,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0322.jpg,UO 0322,1024,768,4.237594621099155,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0312.jpg,UO 0312,1024,768,4.203564961104547,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0321.jpg,UO 0321,1024,768,8.094582858416189,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0319.jpg,UO 0319,1024,768,2.2744378635591906,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0320.jpg,UO 0320,1024,768,7.427877645187739,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0315.jpg,UO 0315,1024,768,5.908781577313978,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0317.jpg,UO 0317,1024,768,11.61805979245239,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0324.jpg,UO 0324,1024,768,2.984704141712024,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0323.jpg,UO 0323,1024,768,7.2868642266823604,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0313.jpg,UO 0313,1024,768,2.606402079257857,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0318.jpg,UO 0318,1024,768,2.6564437050579333,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0311.jpg,UO 0311,1024,768,4.667937536620429,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0316.jpg,UO 0316,1024,768,3.1114207721531986,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0314.jpg,UO 0314,1024,768,2.879537939713272,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0325.jpg,UO 0325,1024,768,4.7574413631793675,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0327.jpg,UO 0327,1024,768,4.991701760950188,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0339.jpg,UO 0339,1024,768,3.5858163333662865,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0340.jpg,UO 0340,1024,768,5.002076428032722,True
Upper Occlusal,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Upper Occlusal/UO 0337.jpg,UO 0337,1024,768,2.8442865681459413,True
